course_code,course_name_chatgpt,course_name_manual,faculty_chatgpt,level_chatgpt,level_manual,sdgs_chatgpt,sdgs_manual,comparison_status,color,manual_source
AE4898,Space debris tracking and mitigation,,Aerospace Engineering,MSc,,[13],[],only_chatgpt,RED,
AE4900,Spacecraft Communications,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4901,Spacecraft Power & Data Handling,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4902,Attitude and Orbit Control,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4903,Space Propulsion,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4904,Space Engineering Detailed Design Project,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4997,Educational Research Project MSc,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM001,Design of Lightweight Structures I: Composites and Metals,Design of Lightweight Structures I: Composites and Metals,Aerospace Engineering,MSc,,"[12, 13]","[9, 12, 13]",mismatch,ORANGE,AE.csv
AE4ASM002,Designing Materials with Aerospace Specific Properties,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM003,Linear Modelling (incl. F.E.M),,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM004,Manufacturing of Aerospace Structures and Materials,,Aerospace Engineering,MSc,,[9],[],only_chatgpt,RED,
AE4ASM005,Fatigue of Structures and Materials,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM101TU-22,Polymer Science,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM103,Functional Coatings,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM105,Trinity Exercise,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM106,Stability and Analysis of Structures I,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM108,Experimental Techniques and NDT,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM109,Mechanics and Structural Health Monitoring of Composite Structures,,Aerospace Engineering,MSc,,[9],[],only_chatgpt,RED,
AE4ASM110-22,Polymer Composites Manufacturing,,Aerospace Engineering,MSc,,"[9, 12, 13]",[],only_chatgpt,RED,
AE4ASM503,Sheet Metal Forming,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM504,Structural Integrity and Maintenance,Structural Integrity and Maintenance,Aerospace Engineering,MSc,,[],"[9, 12]",mismatch,ORANGE,AE.csv
AE4ASM505,Non-linear Modelling (using F.E.M.),,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM506,Fundamentals of Aeroelasticity,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM510,Design and Analysis of Composite Structures,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM511,Stability and Analysis of Structures II,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM514TU,Continuum Mechanics,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM515-22,Characterization of materials and components,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM517,Aircraft Manufacturing Laboratory,,Aerospace Engineering,MSc,,"[9, 16]",[],only_chatgpt,RED,
AE4ASM520,Industrial Composite Manufacturing,Industrial Composite Manufacturing,Aerospace Engineering,MSc,,"[7, 9, 12, 13]","[9, 12, 13]",mismatch,ORANGE,AE.csv
AE4ASM521,Additive Manufacturing,Additive Manufacturing,Aerospace Engineering,MSc,,"[9, 12, 13]","[9, 12, 13]",match,GREEN,AE.csv
AE4ASM522,Applied Aircraft Aeroelasticity,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM524,Spacecraft Structures Development,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM525,Materials for Space,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM526,Spacecraft Thermal Design,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4ASM527,Spatial AI for Industrial Automation,,Aerospace Engineering,MSc,,"[9, 17]",[],only_chatgpt,RED,
AE4S12-23,Space systems engineering,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE4T40,Airborne Wind Energy,Airborne Wind Energy,Aerospace Engineering,MSc,,"[7, 9, 13]","[7, 9, 13]",match,GREEN,AE.csv
AE4W02TU,Introduction to Wind Turbines: Physics and Technology,Introduction to Wind Turbines: Physics and Technology,Aerospace Engineering,MSc,,"[7, 9, 13]","[7, 9, 13]",match,GREEN,AE.csv
AE4W09,Wind Turbine Design,Wind Turbine Design,Aerospace Engineering,MSc,,"[7, 9, 13]","[7, 9, 13]",match,GREEN,AE.csv
AE4W13,Site Conditions for Wind Turbine Design,Site Conditions for Wind Turbine Design,Aerospace Engineering,MSc,,[7],"[7, 9, 13]",mismatch,ORANGE,AE.csv
AE4W21-14,Wind Turbine Aeroelasticity,,Aerospace Engineering,MSc,,"[7, 9, 13]",[],only_chatgpt,RED,
AE4W30,Wind Resource and Wind Farm Yield,Wind Resource and Wind Farm Yield,Aerospace Engineering,MSc,,"[7, 9, 13]","[7, 9, 13]",match,GREEN,AE.csv
AE4W31,Floating Offshore Wind Energy,Floating Offshore Wind Energy,Aerospace Engineering,MSc,,"[7, 9, 13]","[7, 9, 13]",match,GREEN,AE.csv
AE5051,Internship,,Aerospace Engineering,MSc,,[8],[],only_chatgpt,RED,
AE5060-11,Exchange Period MSc,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE5122,Thesis Aerodynamics and Wind Energy,Thesis Aerodynamics and Wind Energy,Aerospace Engineering,MSc,,[],"[7, 9, 12, 13]",mismatch,ORANGE,AE.csv
AE5222,Thesis Flight Performance and Propulsion,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE5322,Thesis Control and Operations,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AE5722,Thesis Aerospace Structures and Materials,Thesis Aerospace Structures and Materials,Aerospace Engineering,MSc,,[],"[9, 12, 13]",mismatch,ORANGE,AE.csv
AE5822,Thesis Space,,Aerospace Engineering,MSc,,[],[],only_chatgpt,RED,
AESB2110-21,Differential Equations,,Civil Engineering and Geosciences,BSc,,[],[],only_chatgpt,RED,
AESB2122-24,Signals and Systems with Python,,Civil Engineering and Geosciences,BSc,,[],[],only_chatgpt,RED,
AESB2140-21,Geophysical Methods for Subsurface Characterisation,Geophysical Methods for Subsurface Characterisation,Civil Engineering and Geosciences,BSc,,[],"[7, 9, 13]",mismatch,ORANGE,CEG.csv
AESB2210-18,Numerical Mathematics,,Civil Engineering and Geosciences,BSc,,[],[],only_chatgpt,RED,
AESB2220-20,Chemical Thermodynamics,,Civil Engineering and Geosciences,BSc,,[],[],only_chatgpt,RED,
AESB2230,Sedimentology and Reservoir Geology,Sedimentology and Reservoir Geology,Civil Engineering and Geosciences,BSc,,[],"[7, 9, 13]",mismatch,ORANGE,CEG.csv
AESB2320-24,Physical Transport Phenomena,,Civil Engineering and Geosciences,BSc,,[],[],only_chatgpt,RED,
AESB2330,Soil Mechanics,Soil Mechanics,Civil Engineering and Geosciences,BSc,,[],"[9, 11, 13]",mismatch,ORANGE,CEG.csv
AESB2342,Rock Mechanics,Rock Mechanics,Civil Engineering and Geosciences,BSc,,[],"[9, 11]",mismatch,ORANGE,CEG.csv
AESB2430,Geological Fieldwork: Data Acquisition,Geological Fieldwork: Data Acquisition,Civil Engineering and Geosciences,BSc,,[],[15],mismatch,ORANGE,CEG.csv
AESB2431,Geological Fieldwork: Data Integration,Geological Fieldwork: Data Integration,Civil Engineering and Geosciences,BSc,,"[9, 15]",[15],mismatch,ORANGE,CEG.csv
AESB2440,Geostatistics and Remote Sensing,Geostatistics and Remote Sensing,Civil Engineering and Geosciences,BSc,,[],[15],mismatch,ORANGE,CEG.csv
AESB3110,Geo-resources 1.0: Past and Present,Geo-resources 1.0: Past and Present,Civil Engineering and Geosciences,BSc,,"[9, 13]","[7, 9, 12, 13, 15]",mismatch,ORANGE,CEG.csv
AESB3111,Political Economy of Geo-resources,,Civil Engineering and Geosciences,BSc,,"[8, 9, 12, 13, 17]",[],only_chatgpt,RED,
AESB3113,Group Project: Future of Geo-resources,Group Project: Future of Geo-resources,Civil Engineering and Geosciences,BSc,,"[7, 8, 9, 13, 17]","[7, 9, 11, 12, 13]",mismatch,ORANGE,CEG.csv
AESB3114,Geo-resources 2.0: Towards the Future,Geo-resources 2.0: Towards the Future,Civil Engineering and Geosciences,BSc,,"[6, 7, 9, 12, 13, 15, 16, 17]","[7, 9, 12, 13]",mismatch,ORANGE,CEG.csv
AESB3340,Mechanics and Transport by Flow in Porous Media,Mechanics and Transport by Flow in Porous Media,Civil Engineering and Geosciences,BSc,,[6],"[6, 9, 13, 15]",mismatch,ORANGE,CEG.csv
AESB3341-18,Petrophysics and Image Analysis,Petrophysics and Image Analysis,Civil Engineering and Geosciences,BSc,,[],"[7, 9, 12]",mismatch,ORANGE,CEG.csv
AESB3343,Mineral Resource Geology and Modelling,Mineral Resource Geology and Modelling,Civil Engineering and Geosciences,BSc,,"[7, 8, 9, 12, 13]","[7, 9, 12]",mismatch,ORANGE,CEG.csv
AESB3344,Climate Impacts and Engineering,Climate Impacts and Engineering,Civil Engineering and Geosciences,BSc,,"[9, 13]","[9, 11, 13]",match,GREEN,CEG.csv
AESB3400,Bachelor Thesis,,Civil Engineering and Geosciences,BSc,,[],[],only_chatgpt,RED,
AESB3440,Field Exploration Project,,Civil Engineering and Geosciences,BSc,,[],[],only_chatgpt,RED,
AESM1010,"Earth, Climate and Ethics","Earth, Climate and Ethics",Civil Engineering and Geosciences,MSc,,"[13, 16]","[4, 11, 12, 13]",mismatch,ORANGE,CEG.csv
AESM1030,Dynamics of Solids and Fluids,,Civil Engineering and Geosciences,MSc,,[13],[],only_chatgpt,RED,
AESM2030,Physical Principles of Earth Observation,Physical Principles of Earth Observation,Civil Engineering and Geosciences,MSc,,[],"[13, 14, 15]",mismatch,ORANGE,CEG.csv
AESM2040,Geo-Energy and Geo-Resources in Society,,Civil Engineering and Geosciences,MSc,,"[7, 9, 13]",[],only_chatgpt,RED,
AESM3004,Economic and Structural Geology,Economic and Structural Geology,Civil Engineering and Geosciences,MSc,,[9],"[7, 9, 12, 13]",mismatch,ORANGE,CEG.csv
AESM3010,Climate Modelling and Data Analysis,Climate Modelling and Data Analysis,Civil Engineering and Geosciences,MSc,,[13],"[4, 7, 9, 11, 13]",mismatch,ORANGE,CEG.csv
AESM3020,Data Analysis for Earth Observation,,Civil Engineering and Geosciences,MSc,,[13],[],only_chatgpt,RED,
AESM3030,Geo-Energy Engineering Applications,Geo-Energy Engineering Applications,Civil Engineering and Geosciences,MSc,,[],"[7, 9, 13]",mismatch,ORANGE,CEG.csv
AESM305A-24,Characterisation of the Subsurface,Characterisation of the Subsurface,Civil Engineering and Geosciences,MSc,,"[9, 13]","[7, 9, 13]",mismatch,ORANGE,CEG.csv
AESM306A-24,Extraction Processes and Consequences of Raw Materials,,Civil Engineering and Geosciences,MSc,,"[9, 12, 13, 17]",[],only_chatgpt,RED,
AESM310A,Climate Physics,Climate Physics,Civil Engineering and Geosciences,MSc,,"[7, 13]","[7, 11, 13, 14, 15]",mismatch,ORANGE,CEG.csv
AESM315A,Climate and Remote Sensing,,Civil Engineering and Geosciences,MSc,,[13],[],only_chatgpt,RED,
AESM320A,Earth Observation Technologies,Earth Observation Technologies,Civil Engineering and Geosciences,MSc,,"[9, 13]","[9, 11, 13, 14, 15]",mismatch,ORANGE,CEG.csv
AESM401B-24,Climate and Weather B-module,Climate and Weather B-module,Civil Engineering and Geosciences,MSc,,"[6, 13, 16]","[9, 11, 12, 13]",mismatch,ORANGE,CEG.csv
AESM402B-24,Earth Observation B-module,Earth Observation B-module,Civil Engineering and Geosciences,MSc,,"[13, 16]","[9, 11, 12, 13]",mismatch,ORANGE,CEG.csv
AESM403B-24,Geo-Energy B-module,Geo-Energy B-module,Civil Engineering and Geosciences,MSc,,"[7, 9, 13, 16]","[7, 9, 11, 12, 13, 15]",mismatch,ORANGE,CEG.csv
AESM404B-24,Geo-resources B-module,,Civil Engineering and Geosciences,MSc,,"[9, 12, 13, 16]",[],only_chatgpt,RED,
AESM5120C,Data Assimilation for the Geosciences,,Civil Engineering and Geosciences,MSc,,[17],[],only_chatgpt,RED,
AESM5210C,Climate Remote Sensing,Climate Remote Sensing,Civil Engineering and Geosciences,MSc,,"[6, 13]","[6, 9, 11, 13, 14, 15]",mismatch,ORANGE,CEG.csv
AESM5220C,Microwave Remote Sensing of the Earth’s Surface,Microwave Remote Sensing of the Earth’s Surface,Civil Engineering and Geosciences,MSc,,"[13, 14, 15]","[6, 9, 11, 13, 14, 15]",mismatch,ORANGE,CEG.csv
AESM5230C,Coastal Remote Sensing,Coastal Remote Sensing,Civil Engineering and Geosciences,MSc,,[],"[6, 9, 11, 13, 14, 15]",mismatch,ORANGE,CEG.csv
AESM5240C,Applied Space Geodesy,,Civil Engineering and Geosciences,MSc,,"[7, 8, 9, 11, 13, 17]",[],only_chatgpt,RED,
AESM5310C,Geo-Energy Integration Project,Geo-Energy Integration Project,Civil Engineering and Geosciences,MSc,,"[9, 13]","[7, 9, 11, 12, 13]",mismatch,ORANGE,CEG.csv
AESM5330C,Advanced Reservoir Simulation,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
AESM5410C,Occupational Health and Safety Management,Occupational Health and Safety Management,Civil Engineering and Geosciences,MSc,,[3],"[3, 8, 12, 16]",mismatch,ORANGE,CEG.csv
AESM5420C,Geo-Resource Research Driven Project,Geo-Resource Research Driven Project,Civil Engineering and Geosciences,MSc,,[],"[12, 13, 15, 17]",mismatch,ORANGE,CEG.csv
AESM6000,Thesis Preparation,,Civil Engineering and Geosciences,MSc,,[16],[],only_chatgpt,RED,
AESM7000,Master Thesis Applied Earth Sciences,,Civil Engineering and Geosciences,MSc,,"[9, 12, 13, 15]",[],only_chatgpt,RED,
AESQ304A1,Simulation and Building of Stratigraphy,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
AESQ304A2,Multiphase Flow in Porous Rock,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
AESQ304A3,Numerical Methods for Subsurface Geoscience Simulation,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
AESQ305A2,Geomechanics and Structural Geology,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
AESQ305A3,Advanced Sedimentary Geology,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
AESQ401B,From Field Observations to Modeling,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
AESQ402B2,GRS Fieldwork,,Civil Engineering and Geosciences,MSc,,[],[],only_chatgpt,RED,
AESQ403B1-1,Effects of Subsurface Engineering,,Civil Engineering and Geosciences,MSc,,"[7, 9, 13, 16]",[],only_chatgpt,RED,
AESQ403B1-2,Geologic Interpretation of Geophysical Data,,Civil Engineering and Geosciences,MSc,,[7],[],only_chatgpt,RED,
AESQ403B1-3,Geophysical Prospecting,,Civil Engineering and Geosciences,MSc,,[7],[],only_chatgpt,RED,
AESQ403B1-4,Production Science and Technology,,Civil Engineering and Geosciences,MSc,,[9],[],only_chatgpt,RED,
AESQ403B2,Field Lab,,Civil Engineering and Geosciences,MSc,,"[7, 13]",[],only_chatgpt,RED,
AM1060,Algebra 1,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AM2040-TWN,Complex Function Theory,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AM2050-A TWN,Modelling 2A,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AM2090,Real Analysis,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AM3001,Bachelor Project,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AM3010,AM colloquium,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[4],[],only_chatgpt,RED,
AM3510,Mathematical Physical Models,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AM3530,Numerical Methods 2,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AM3540,Inverse Problems,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AM3550,Graph Theory,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AM3560,Advanced Probability,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AM3570,Fourier Analysis,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AM3580,Differential Geometry,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AM3590,Topology,,"Electrical Engineering, Mathematics and Computer Science",BSc,,[],[],only_chatgpt,RED,
AP3001,Mathematical Methods for Physics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3001-CA,Complex Analysis,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3001-FE,Finite Elements,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3001-PDE,Partial Differential Equations,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3021,Advanced Statistical Mechanics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3032,Continuum Physics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3051,Advanced Quantum Mechanics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3061,"Acoustic, Elastic and Electromagnetic Waves",,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3071,Advanced Electrodynamics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3082,Computational Physics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3091,Elementary Particles,,Applied Sciences,MSc,,[3],[],only_chatgpt,RED,
AP3101,The Interpretation of Quantum Mechanics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3113,Quantum Optics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3122,Advanced Optical Imaging,,Applied Sciences,MSc,,[3],[],only_chatgpt,RED,
AP3132,Advanced Digital Image Processing,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3141,Environmental Physics,Environmental Physics,Applied Sciences,MSc,,"[6, 7, 9, 12, 13]","[3, 6, 7, 9, 11, 12, 13]",match,GREEN,AS.csv
AP3152,Optics for Lithography,,Applied Sciences,MSc,,[9],[],only_chatgpt,RED,
AP3163,Physics of Biological Systems,Physics of Biological Systems,Applied Sciences,MSc,,[],"[3, 9]",mismatch,ORANGE,AS.csv
AP3171,Advanced Physical Transport Phenomena,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3181,Applied Multiphase Flow,,Applied Sciences,MSc,,"[11, 13, 14]",[],only_chatgpt,RED,
AP3211,Advanced Solid State Physics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3222,Nanotechnology,,Applied Sciences,MSc,,[9],[],only_chatgpt,RED,
AP3232,Medical Imaging Signals and Systems,,Applied Sciences,MSc,,[3],[],only_chatgpt,RED,
AP3252,Electron Microscopy Characterisation of the Nanoscale,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3261,Mesoscopic Physics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3281,Quantum Transport,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3303,Applications of Quantum Mechanics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3311,"Neutrons, X-Rays and Positrons for Studying Microscopic Structures and Dynamics",,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3333,Physics of Energy Materials,,Applied Sciences,MSc,,"[7, 9, 13]",[],only_chatgpt,RED,
AP3341,Nuclear Reactor Physics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3353,"Nuclear Science, Technology and Applications",,Applied Sciences,MSc,,"[3, 7, 9]",[],only_chatgpt,RED,
AP3362,From Semiconductors to Solar Cells,,Applied Sciences,MSc,,"[7, 9, 13]",[],only_chatgpt,RED,
AP3371,Radiological Health Physics,Radiological Health Physics,Applied Sciences,MSc,,[3],"[3, 9]",mismatch,ORANGE,AS.csv
AP3383,Modern Optics: Theory and Applications,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3391,Geometrical Optics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3402,Physics of Electron Microscopy Instrumentation,,Applied Sciences,MSc,,[9],[],only_chatgpt,RED,
AP3412,Experimental Techniques in Optics,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3433,Theoretical Concepts of Quantum Hardware,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3443,Experimental State-of-the-Art in Quantum Hardware,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3452,Quantum Error Correction,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3472,Modelling of Superconducting Devices,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
AP3531,Acoustical Imaging,,Applied Sciences,MSc,,[3],[],only_chatgpt,RED,
AP3551,Computational Multiphase Flow,,Applied Sciences,MSc,,[],[],only_chatgpt,RED,
